20133_3201	[113.0, 53.0, 10.0, 50]
23230_3120	[111.0, 50.0, 11.0, 50]
13030_3102	[103.0, 50.0, 12.0, 41]
32123_1320	[111.0, 51.0, 10.0, 50]
03131_2130	[88.0, 39.0, 8.0, 41]
30022_3201	[85.0, 36.0, 8.0, 41]
33030_3012	[89.0, 44.0, 4.0, 41]
32010_2130	[94.0, 41.0, 12.0, 41]
21000_0132	[88.0, 37.0, 10.0, 41]
03303_0321	[80.0, 35.0, 4.0, 41]
03122_0123	[95.0, 42.0, 12.0, 41]
31200_2130	[107.0, 48.0, 9.0, 50]
23322_1023	[99.0, 46.0, 3.0, 50]
20022_3021	[81.0, 37.0, 3.0, 41]
30322_1023	[107.0, 46.0, 11.0, 50]
23313_2103	[106.0, 46.0, 10.0, 50]
33311_3201	[99.0, 43.0, 6.0, 50]
21310_0123	[117.0, 51.0, 16.0, 50]
00133_0213	[85.0, 37.0, 7.0, 41]
20011_2301	[85.0, 37.0, 7.0, 41]
33203_0312	[109.0, 49.0, 10.0, 50]
11330_2301	[109.0, 45.0, 14.0, 50]
30233_1230	[107.0, 49.0, 8.0, 50]
32211_2103	[107.0, 48.0, 9.0, 50]
12010_1230	[88.0, 37.0, 10.0, 41]
03002_0132	[75.0, 33.0, 10.0, 32]
32301_2013	[111.0, 47.0, 14.0, 50]
03002_0312	[71.0, 32.0, 7.0, 32]
13220_1023	[117.0, 53.0, 14.0, 50]
31223_0231	[117.0, 51.0, 16.0, 50]
21100_3210	[107.0, 48.0, 9.0, 50]
22230_0231	[101.0, 43.0, 8.0, 50]
23020_2103	[90.0, 41.0, 8.0, 41]
02321_1302	[93.0, 41.0, 11.0, 41]
22301_0231	[107.0, 45.0, 12.0, 50]
10102_3201	[111.0, 50.0, 11.0, 50]
23032_3021	[110.0, 52.0, 17.0, 41]
20233_0132	[115.0, 54.0, 11.0, 50]
13321_3120	[107.0, 46.0, 11.0, 50]
11032_2031	[87.0, 37.0, 9.0, 41]
02312_3120	[95.0, 41.0, 13.0, 41]
00303_2031	[86.0, 37.0, 8.0, 41]
23122_2310	[109.0, 51.0, 8.0, 50]
03033_2310	[74.0, 35.0, 7.0, 32]
11301_0312	[107.0, 46.0, 11.0, 50]
23231_3012	[119.0, 54.0, 15.0, 50]
21311_1230	[107.0, 50.0, 7.0, 50]
30233_2013	[109.0, 51.0, 8.0, 50]
01301_3012	[95.0, 43.0, 11.0, 41]
30012_0123	[93.0, 39.0, 13.0, 41]
23200_3021	[115.0, 54.0, 11.0, 50]
30131_3021	[108.0, 48.0, 10.0, 50]
20331_1320	[117.0, 53.0, 14.0, 50]
31302_3012	[113.0, 51.0, 12.0, 50]
00223_0123	[85.0, 37.0, 7.0, 41]
12332_0132	[111.0, 48.0, 13.0, 50]
33232_1230	[104.0, 46.0, 8.0, 50]
20232_0312	[110.0, 48.0, 12.0, 50]
11023_1230	[92.0, 40.0, 11.0, 41]
33313_0312	[94.0, 40, 4.0, 50]
02031_1320	[83.0, 35.0, 16.0, 32]
11111_0231	[100, 50, 0, 50]
03332_1230	[99.0, 48.0, 10.0, 41]
01003_3021	[81.0, 35.0, 14.0, 32]
02223_0213	[97.0, 46.0, 10.0, 41]
32311_3210	[107.0, 50.0, 7.0, 50]
13113_2310	[119.0, 55.0, 14.0, 50]
00013_2130	[70.0, 31.0, 7.0, 32]
11022_0312	[89.0, 39.0, 9.0, 41]
02112_0213	[99.0, 44.0, 14.0, 41]
12211_0123	[105.0, 49.0, 6.0, 50]
12012_0231	[95.0, 44.0, 10.0, 41]
23300_2130	[105.0, 48.0, 7.0, 50]
10022_0321	[87.0, 39.0, 7.0, 41]
13022_3021	[89.0, 39.0, 9.0, 41]
30300_3012	[107.0, 50.0, 7.0, 50]
10213_2301	[109.0, 50.0, 9.0, 50]
21033_2301	[95.0, 44.0, 10.0, 41]
32332_0312	[119.0, 55.0, 14.0, 50]
33002_3021	[88.0, 36.0, 11.0, 41]
00223_0321	[89.0, 38.0, 10.0, 41]
01120_2310	[89.0, 37.0, 11.0, 41]
02312_0312	[101.0, 44.0, 16.0, 41]
13130_2310	[119.0, 54.0, 15.0, 50]
12133_2013	[111.0, 51.0, 10.0, 50]
03133_1023	[97.0, 42.0, 14.0, 41]
30021_0123	[92.0, 40.0, 11.0, 41]
32213_3120	[103.0, 46.0, 7.0, 50]
12303_0213	[112.0, 48.0, 14.0, 50]
30212_2031	[112.0, 50.0, 12.0, 50]
31221_2103	[111.0, 48.0, 13.0, 50]
01300_2031	[89.0, 42.0, 6.0, 41]
23102_2301	[111.0, 49.0, 12.0, 50]
33101_1023	[106.0, 46.0, 10.0, 50]
20010_0132	[88.0, 37.0, 10.0, 41]
33230_0312	[105.0, 48.0, 7.0, 50]
31122_3120	[103.0, 47.0, 6.0, 50]
21232_3120	[114.0, 52.0, 12.0, 50]
10232_0231	[114.0, 50.0, 14.0, 50]
01022_2013	[75.0, 33.0, 10.0, 32]
13031_2310	[108.0, 52.0, 15.0, 41]
30010_2013	[89.0, 40.0, 8.0, 41]
33203_1032	[107.0, 46.0, 11.0, 50]
21113_2130	[115.0, 54.0, 11.0, 50]
31200_1032	[113.0, 51.0, 12.0, 50]
00313_1203	[84.0, 33.0, 10.0, 41]
02332_0321	[99.0, 44.0, 14.0, 41]
32202_2013	[102.0, 42.0, 10.0, 50]
30323_0123	[114.0, 52.0, 12.0, 50]
23230_2130	[119.0, 54.0, 15.0, 50]
13310_2103	[103.0, 44.0, 9.0, 50]
33131_1230	[98.0, 44.0, 4.0, 50]
31323_3021	[110.0, 48.0, 12.0, 50]
01023_3012	[85.0, 36.0, 17.0, 32]
21021_2031	[95.0, 43.0, 11.0, 41]
22102_2103	[103.0, 46.0, 7.0, 50]
33202_3120	[102.0, 44.0, 8.0, 50]
13222_1032	[106.0, 48.0, 8.0, 50]
03101_3102	[92.0, 41.0, 10.0, 41]
13211_3012	[109.0, 52.0, 7.0, 50]
33130_0231	[105.0, 48.0, 7.0, 50]
10223_3120	[111.0, 48.0, 13.0, 50]
03120_3012	[97.0, 42.0, 14.0, 41]
31022_2310	[95.0, 44.0, 10.0, 41]
00013_1032	[67.0, 29.0, 6.0, 32]
01220_2103	[95.0, 43.0, 11.0, 41]
23023_3102	[89.0, 41.0, 7.0, 41]
30131_3102	[106.0, 46.0, 10.0, 50]
13322_0132	[107.0, 48.0, 9.0, 50]
11103_0321	[99.0, 41.0, 8.0, 50]
32312_1023	[111.0, 50.0, 11.0, 50]
30120_2310	[111.0, 50.0, 11.0, 50]
02200_0312	[81.0, 37.0, 3.0, 41]
02310_1203	[99.0, 42.0, 16.0, 41]
23303_1032	[104.0, 44.0, 10.0, 50]
22101_0132	[102.0, 42.0, 10.0, 50]
12301_1320	[115.0, 51.0, 14.0, 50]
22112_2103	[103.0, 46.0, 7.0, 50]
22310_2103	[109.0, 48.0, 11.0, 50]
20210_1023	[119.0, 55.0, 14.0, 50]
01212_2103	[94.0, 41.0, 12.0, 41]
22111_2130	[100.0, 42.0, 8.0, 50]
32320_0312	[119.0, 54.0, 15.0, 50]
00303_1302	[86.0, 37.0, 8.0, 41]
31003_2031	[97.0, 42.0, 14.0, 41]
21231_1302	[119.0, 55.0, 14.0, 50]
31210_3120	[115.0, 52.0, 13.0, 50]
23100_2013	[113.0, 50.0, 13.0, 50]
13222_2310	[110.0, 50.0, 10.0, 50]
10021_1023	[86.0, 38.0, 7.0, 41]
32023_1230	[110.0, 52.0, 17.0, 41]
32311_3021	[115.0, 54.0, 11.0, 50]
20132_0123	[111.0, 51.0, 10.0, 50]
21030_2013	[90.0, 39.0, 10.0, 41]
12121_1203	[106.0, 48.0, 8.0, 50]
21303_0231	[112.0, 50.0, 12.0, 50]
32200_0312	[105.0, 48.0, 7.0, 50]
21311_2130	[109.0, 48.0, 11.0, 50]
33032_1302	[92.0, 44.0, 7.0, 41]
20203_2103	[111.0, 51.0, 10.0, 50]
33013_3021	[89.0, 38.0, 10.0, 41]
01311_2031	[89.0, 41.0, 7.0, 41]
31011_0213	[92.0, 44.0, 7.0, 41]
31211_1203	[107.0, 50.0, 7.0, 50]
32132_1032	[113.0, 53.0, 10.0, 50]
22011_3021	[85.0, 38.0, 6.0, 41]
20003_2031	[101.0, 50.0, 10.0, 41]
10322_1203	[113.0, 51.0, 12.0, 50]
21010_1032	[103.0, 50.0, 12.0, 41]
13302_3120	[105.0, 46.0, 9.0, 50]
00132_2310	[85.0, 36.0, 8.0, 41]
10022_0132	[87.0, 38.0, 8.0, 41]
03012_3012	[75.0, 31.0, 12.0, 32]
12010_3210	[90.0, 39.0, 10.0, 41]
21222_1032	[110.0, 52.0, 8.0, 50]
21120_1032	[107.0, 48.0, 9.0, 50]
33022_1032	[87.0, 38.0, 8.0, 41]
02330_0132	[95.0, 43.0, 11.0, 41]
30323_2310	[106.0, 48.0, 8.0, 50]
02302_1320	[95.0, 43.0, 11.0, 41]
21323_0312	[106.0, 46.0, 10.0, 50]
00010_1023	[65.0, 29.0, 4.0, 32]
21013_0213	[105.0, 50.0, 14.0, 41]
02312_1203	[99.0, 44.0, 14.0, 41]
21030_1302	[95.0, 40.0, 14.0, 41]
00020_2103	[65.0, 29.0, 4.0, 32]
23212_0321	[114.0, 52.0, 12.0, 50]
31300_0231	[115.0, 54.0, 11.0, 50]
30232_2310	[108.0, 50.0, 8.0, 50]
01123_1230	[93.0, 39.0, 13.0, 41]
23031_0321	[105.0, 48.0, 16.0, 41]
02203_1032	[85.0, 35.0, 9.0, 41]
30313_2301	[118.0, 52.0, 16.0, 50]
20232_2103	[110.0, 48.0, 12.0, 50]
13333_2301	[110.0, 52.0, 8.0, 50]
00303_2301	[86.0, 37.0, 8.0, 41]
22101_2310	[102.0, 42.0, 10.0, 50]
01301_0312	[95.0, 43.0, 11.0, 41]
03313_1320	[86.0, 35.0, 10.0, 41]
03001_3012	[75.0, 33.0, 10.0, 32]
30100_2310	[107.0, 50.0, 7.0, 50]
11132_1320	[99.0, 42.0, 7.0, 50]
21311_2310	[115.0, 51.0, 14.0, 50]
21013_0321	[100.0, 46.0, 13.0, 41]
30000_1230	[90.0, 45.0, 4.0, 41]
02231_0213	[89.0, 38.0, 10.0, 41]
11120_0132	[101.0, 42.0, 9.0, 50]
30201_0213	[117.0, 53.0, 14.0, 50]
03233_2301	[95.0, 43.0, 11.0, 41]
20102_1023	[117.0, 52.0, 15.0, 50]
02003_2031	[75.0, 33.0, 10.0, 32]
31022_0123	[89.0, 39.0, 9.0, 41]
12110_0312	[111.0, 47.0, 14.0, 50]
10001_3012	[107.0, 52.0, 14.0, 41]
10303_2103	[112.0, 50.0, 12.0, 50]
02020_0132	[91.0, 43.0, 16.0, 32]
01111_3210	[90.0, 45.0, 4.0, 41]
33033_2301	[87.0, 40.0, 6.0, 41]
00131_1302	[84.0, 33.0, 10.0, 41]
02000_0132	[74.0, 34.0, 8.0, 32]
22020_0132	[95.0, 46.0, 8.0, 41]
01323_0213	[90.0, 39.0, 10.0, 41]
31233_0312	[107.0, 49.0, 8.0, 50]
01132_1023	[87.0, 37.0, 9.0, 41]
30103_0132	[111.0, 51.0, 10.0, 50]
03101_2103	[88.0, 37.0, 10.0, 41]
32302_0231	[111.0, 45.0, 16.0, 50]
13131_3210	[106.0, 48.0, 8.0, 50]
12131_1032	[114.0, 52.0, 12.0, 50]
31303_3210	[110.0, 48.0, 12.0, 50]
20213_1023	[119.0, 54.0, 15.0, 50]
22213_1320	[99.0, 42.0, 7.0, 50]
31000_3120	[88.0, 37.0, 10.0, 41]
11102_0231	[99.0, 42.0, 7.0, 50]
11221_3102	[103.0, 46.0, 7.0, 50]
22102_3201	[107.0, 46.0, 11.0, 50]
00110_2031	[85.0, 37.0, 7.0, 41]
01112_0231	[95.0, 47.0, 7.0, 41]
21230_1230	[111.0, 49.0, 12.0, 50]
21201_2301	[119.0, 55.0, 14.0, 50]
20122_3210	[107.0, 49.0, 8.0, 50]
11120_1302	[99.0, 41.0, 8.0, 50]
10002_2301	[96.0, 48.0, 7.0, 41]
33022_2103	[85.0, 37.0, 7.0, 41]
13201_0321	[117.0, 50.0, 17.0, 50]
30123_2103	[117.0, 51.0, 16.0, 50]
30101_3102	[108.0, 46.0, 12.0, 50]
31103_2130	[103.0, 46.0, 7.0, 50]
11210_0123	[105.0, 48.0, 7.0, 50]
31130_0132	[105.0, 48.0, 7.0, 50]
13220_2130	[115.0, 52.0, 13.0, 50]
01231_2301	[101.0, 44.0, 16.0, 41]
03030_1023	[83.0, 35.0, 16.0, 32]
21320_1302	[113.0, 53.0, 10.0, 50]
03022_0132	[75.0, 33.0, 10.0, 32]
02223_1032	[97.0, 45.0, 11.0, 41]
02123_0123	[95.0, 42.0, 12.0, 41]
20202_2301	[106.0, 48.0, 8.0, 50]
22303_1320	[102.0, 44.0, 8.0, 50]
22320_2031	[103.0, 45.0, 8.0, 50]
22101_3201	[102.0, 44.0, 8.0, 50]
30022_2031	[89.0, 39.0, 9.0, 41]
20020_0132	[86.0, 37.0, 8.0, 41]
01100_1032	[81.0, 37.0, 3.0, 41]
03002_3021	[71.0, 28.0, 11.0, 32]
13323_2013	[106.0, 46.0, 10.0, 50]
30211_1302	[113.0, 53.0, 10.0, 50]
30200_3102	[113.0, 53.0, 10.0, 50]
01220_1023	[97.0, 42.0, 14.0, 41]
11022_0321	[87.0, 39.0, 7.0, 41]
33110_0231	[109.0, 48.0, 11.0, 50]
30132_1032	[113.0, 53.0, 10.0, 50]
30332_3021	[111.0, 47.0, 14.0, 50]
33333_2013	[100, 50, 0, 50]
31130_2013	[105.0, 48.0, 7.0, 50]
02222_1023	[96.0, 47.0, 8.0, 41]
02000_3021	[66.0, 30.0, 4.0, 32]
31130_3120	[103.0, 45.0, 8.0, 50]
30313_3120	[114.0, 52.0, 12.0, 50]
33210_0213	[103.0, 44.0, 9.0, 50]
20323_3102	[108.0, 50.0, 8.0, 50]
13021_2013	[95.0, 43.0, 11.0, 41]
21331_2013	[119.0, 53.0, 16.0, 50]
13212_0132	[110.0, 50.0, 10.0, 50]
31232_2013	[110.0, 50.0, 10.0, 50]
00202_2130	[80.0, 35.0, 4.0, 41]
30201_3012	[113.0, 50.0, 13.0, 50]
00320_0231	[89.0, 37.0, 11.0, 41]
33012_2301	[93.0, 39.0, 13.0, 41]
33111_2031	[98.0, 44.0, 4.0, 50]
21200_0213	[115.0, 54.0, 11.0, 50]
21013_1023	[103.0, 50.0, 12.0, 41]
22031_0312	[91.0, 40.0, 10.0, 41]
20222_3210	[102.0, 44.0, 8.0, 50]
10300_2013	[107.0, 50.0, 7.0, 50]
00222_2103	[80.0, 35.0, 4.0, 41]
32330_0213	[111.0, 47.0, 14.0, 50]
12102_0231	[111.0, 50.0, 11.0, 50]
10221_3210	[115.0, 49.0, 16.0, 50]
32312_3210	[111.0, 50.0, 11.0, 50]
12000_3012	[88.0, 37.0, 10.0, 41]
32003_0312	[95.0, 43.0, 11.0, 41]
02332_3201	[97.0, 43.0, 13.0, 41]
22101_1302	[106.0, 46.0, 10.0, 50]
03333_3201	[92.0, 43.0, 8.0, 41]
01200_1302	[91.0, 41.0, 9.0, 41]
02020_2130	[79.0, 39.0, 8.0, 32]
30111_3120	[108.0, 48.0, 10.0, 50]
30222_0312	[106.0, 48.0, 8.0, 50]
13230_1302	[111.0, 50.0, 11.0, 50]
32210_1032	[103.0, 45.0, 8.0, 50]
10130_0132	[111.0, 50.0, 11.0, 50]
30101_3201	[108.0, 46.0, 12.0, 50]
00333_2130	[80.0, 35.0, 4.0, 41]
01011_0231	[74.0, 35.0, 7.0, 32]
22103_0321	[103.0, 45.0, 8.0, 50]
02302_2310	[95.0, 43.0, 11.0, 41]
10221_2031	[115.0, 51.0, 14.0, 50]
31203_2301	[117.0, 50.0, 17.0, 50]
12232_1320	[102.0, 44.0, 8.0, 50]
11021_1203	[91.0, 40.0, 10.0, 41]
12000_3021	[88.0, 39.0, 8.0, 41]
30202_0123	[112.0, 50.0, 12.0, 50]
33102_0132	[109.0, 47.0, 12.0, 50]
01301_3021	[95.0, 43.0, 11.0, 41]
13333_3210	[108.0, 54.0, 4.0, 50]
31032_2013	[97.0, 44.0, 12.0, 41]
00230_0123	[89.0, 37.0, 11.0, 41]
31013_3120	[101.0, 48.0, 12.0, 41]
32103_1320	[111.0, 51.0, 10.0, 50]
31233_2013	[109.0, 51.0, 8.0, 50]
12011_3210	[91.0, 41.0, 9.0, 41]
21021_2310	[91.0, 39.0, 11.0, 41]
33310_1302	[101.0, 43.0, 8.0, 50]
10110_3120	[109.0, 45.0, 14.0, 50]
31211_3102	[113.0, 52.0, 11.0, 50]
13112_2130	[109.0, 49.0, 10.0, 50]
02331_1302	[93.0, 41.0, 11.0, 41]
13230_2103	[115.0, 50.0, 15.0, 50]
32233_2130	[105.0, 49.0, 6.0, 50]
03100_2031	[91.0, 43.0, 7.0, 41]
22200_0213	[95.0, 42.0, 3.0, 50]
22112_0123	[113.0, 49.0, 14.0, 50]
23101_0312	[112.0, 50.0, 12.0, 50]
33021_2013	[87.0, 37.0, 9.0, 41]
21321_2103	[107.0, 47.0, 10.0, 50]
11003_1302	[93.0, 38.0, 14.0, 41]
01033_2031	[75.0, 33.0, 10.0, 32]
30200_2301	[113.0, 52.0, 11.0, 50]
20133_1023	[113.0, 53.0, 10.0, 50]
03221_3021	[95.0, 41.0, 13.0, 41]
03313_3120	[88.0, 37.0, 10.0, 41]
02013_0231	[83.0, 36.0, 15.0, 32]
23023_0321	[95.0, 43.0, 11.0, 41]
13110_1320	[117.0, 53.0, 14.0, 50]
30311_3012	[107.0, 50.0, 7.0, 50]
33330_1032	[109.0, 53.0, 6.0, 50]
21212_2013	[106.0, 48.0, 8.0, 50]
21122_2301	[105.0, 49.0, 6.0, 50]
32223_3012	[123.0, 59.0, 14.0, 50]
33130_2310	[105.0, 48.0, 7.0, 50]
33033_1320	[84.0, 40, 3.0, 41]
12001_1203	[97.0, 42.0, 14.0, 41]
00122_0123	[85.0, 38.0, 6.0, 41]
02022_3120	[74.0, 35.0, 7.0, 32]
02020_1032	[83.0, 35.0, 16.0, 32]
31220_1302	[113.0, 52.0, 11.0, 50]
12113_2310	[111.0, 47.0, 14.0, 50]
11030_3102	[91.0, 40.0, 10.0, 41]
21230_1302	[119.0, 54.0, 15.0, 50]
30331_1023	[111.0, 47.0, 14.0, 50]
11232_3102	[102.0, 44.0, 8.0, 50]
11232_0132	[102.0, 42.0, 10.0, 50]
00230_1023	[95.0, 40.0, 14.0, 41]
21200_2013	[111.0, 51.0, 10.0, 50]
23212_3021	[114.0, 52.0, 12.0, 50]
30213_1203	[111.0, 49.0, 12.0, 50]
00302_2013	[86.0, 37.0, 8.0, 41]
22023_3120	[91.0, 44.0, 6.0, 41]
21000_0213	[90.0, 41.0, 8.0, 41]
22022_0213	[84.0, 40, 3.0, 41]
13210_1203	[113.0, 52.0, 11.0, 50]
23301_2013	[107.0, 45.0, 12.0, 50]
22122_1032	[105.0, 49.0, 6.0, 50]
22103_3210	[111.0, 48.0, 13.0, 50]
00300_3201	[81.0, 34.0, 6.0, 41]
00123_0213	[87.0, 37.0, 9.0, 41]
32111_1203	[108.0, 50.0, 8.0, 50]
12221_1203	[113.0, 56.0, 7.0, 50]
10210_2031	[107.0, 50.0, 7.0, 50]
31332_0231	[117.0, 53.0, 14.0, 50]
11311_1023	[105.0, 49.0, 6.0, 50]
22010_1203	[89.0, 40.0, 8.0, 41]
10320_3120	[117.0, 51.0, 16.0, 50]
13300_3210	[103.0, 47.0, 6.0, 50]
23003_0321	[95.0, 43.0, 11.0, 41]
03002_3102	[75.0, 33.0, 10.0, 32]
23022_3021	[91.0, 41.0, 9.0, 41]
23032_1023	[101.0, 48.0, 12.0, 41]
02022_2103	[74.0, 35.0, 7.0, 32]
00203_2310	[87.0, 39.0, 7.0, 41]
01123_2031	[87.0, 37.0, 9.0, 41]
22132_1032	[109.0, 49.0, 10.0, 50]
23311_3012	[105.0, 48.0, 7.0, 50]
03211_1032	[95.0, 44.0, 10.0, 41]
13011_2031	[91.0, 43.0, 7.0, 41]
10012_2130	[89.0, 39.0, 9.0, 41]
10131_0231	[110.0, 48.0, 12.0, 50]
21302_2103	[111.0, 49.0, 12.0, 50]
00033_0123	[65.0, 27.0, 6.0, 32]
22231_3012	[99.0, 42.0, 7.0, 50]
30003_1203	[99.0, 44.0, 14.0, 41]
02220_3120	[95.0, 47.0, 7.0, 41]
13001_3120	[99.0, 42.0, 16.0, 41]
20002_2310	[107.0, 52.0, 14.0, 41]
32312_3201	[111.0, 50.0, 11.0, 50]
20323_1023	[108.0, 48.0, 10.0, 50]
20003_3201	[103.0, 48.0, 14.0, 41]
31122_1230	[103.0, 46.0, 7.0, 50]
23223_3021	[119.0, 55.0, 14.0, 50]
02213_1032	[85.0, 35.0, 9.0, 41]
00012_1302	[70.0, 29.0, 9.0, 32]
31300_2031	[111.0, 51.0, 10.0, 50]
23212_3012	[114.0, 52.0, 12.0, 50]
02300_0213	[89.0, 40.0, 8.0, 41]
02030_3102	[78.0, 34.0, 12.0, 32]
00113_2103	[93.0, 38.0, 14.0, 41]
10321_0132	[115.0, 51.0, 14.0, 50]
03313_2103	[86.0, 35.0, 10.0, 41]
23323_1230	[104.0, 46.0, 8.0, 50]
33322_0132	[95.0, 42.0, 3.0, 50]
22121_3201	[98.0, 44.0, 4.0, 50]
22102_2031	[109.0, 49.0, 10.0, 50]
12333_3102	[106.0, 48.0, 8.0, 50]
30223_2031	[117.0, 51.0, 16.0, 50]
01212_1032	[94.0, 41.0, 12.0, 41]
03023_1230	[77.0, 32.0, 13.0, 32]
33013_1230	[86.0, 38.0, 7.0, 41]
32233_0123	[99.0, 46.0, 3.0, 50]
30211_1023	[113.0, 50.0, 13.0, 50]
33003_1230	[86.0, 38.0, 7.0, 41]
21210_2301	[119.0, 54.0, 15.0, 50]
00211_1023	[87.0, 39.0, 7.0, 41]
31320_2310	[119.0, 54.0, 15.0, 50]
22311_0231	[103.0, 45.0, 8.0, 50]
31322_3102	[115.0, 54.0, 11.0, 50]
20212_1320	[114.0, 52.0, 12.0, 50]
21331_2301	[115.0, 49.0, 16.0, 50]
32103_1032	[117.0, 52.0, 15.0, 50]
23000_2301	[90.0, 41.0, 8.0, 41]
13320_3120	[107.0, 47.0, 10.0, 50]
03230_3120	[99.0, 43.0, 15.0, 41]
10221_2013	[113.0, 52.0, 11.0, 50]
11203_3102	[105.0, 46.0, 9.0, 50]
32023_3201	[101.0, 48.0, 12.0, 41]
31332_1230	[111.0, 51.0, 10.0, 50]
31221_1032	[117.0, 53.0, 14.0, 50]
01212_0231	[88.0, 39.0, 8.0, 41]
12100_3012	[111.0, 51.0, 10.0, 50]
32022_1302	[92.0, 44.0, 7.0, 41]
21312_2031	[118.0, 52.0, 16.0, 50]
32230_2130	[105.0, 48.0, 7.0, 50]
10232_2013	[114.0, 50.0, 14.0, 50]
22311_2301	[103.0, 45.0, 8.0, 50]
00011_2031	[60.0, 25.0, 3.0, 32]
11213_0123	[107.0, 48.0, 9.0, 50]
13301_3102	[113.0, 49.0, 14.0, 50]
21120_0231	[103.0, 46.0, 7.0, 50]
12001_0123	[95.0, 43.0, 11.0, 41]
32012_0123	[95.0, 41.0, 13.0, 41]
33003_1203	[89.0, 34.0, 14.0, 41]
12212_2013	[98.0, 44.0, 4.0, 50]
31001_0312	[99.0, 44.0, 14.0, 41]
01030_1203	[82.0, 34.0, 16.0, 32]
33322_2130	[99.0, 43.0, 6.0, 50]
23003_2031	[99.0, 42.0, 16.0, 41]
22233_2310	[95.0, 42.0, 3.0, 50]
23323_0132	[98.0, 44.0, 4.0, 50]
01330_0123	[97.0, 40.0, 16.0, 41]
23231_2013	[115.0, 48.0, 17.0, 50]
12333_3201	[106.0, 48.0, 8.0, 50]
02003_2013	[79.0, 36.0, 11.0, 32]
10211_3021	[109.0, 52.0, 7.0, 50]
00210_3102	[95.0, 40.0, 14.0, 41]
01001_1302	[73.0, 27.0, 14.0, 32]
32222_0132	[108.0, 54.0, 4.0, 50]
02003_3210	[75.0, 29.0, 14.0, 32]
10230_1032	[111.0, 47.0, 14.0, 50]
03333_2013	[90.0, 45.0, 4.0, 41]
31220_2130	[111.0, 48.0, 13.0, 50]
02110_2103	[97.0, 42.0, 14.0, 41]
11032_0321	[93.0, 39.0, 13.0, 41]
32320_2310	[111.0, 50.0, 11.0, 50]
21222_3120	[110.0, 52.0, 8.0, 50]
31331_0312	[107.0, 50.0, 7.0, 50]
30022_2103	[85.0, 37.0, 7.0, 41]
31202_0213	[112.0, 50.0, 12.0, 50]
02011_2310	[79.0, 36.0, 11.0, 32]
33230_3201	[105.0, 47.0, 8.0, 50]
30033_0213	[87.0, 40.0, 6.0, 41]
10201_0132	[113.0, 51.0, 12.0, 50]
03323_1032	[88.0, 37.0, 10.0, 41]
33131_1023	[104.0, 46.0, 8.0, 50]
10220_0231	[117.0, 53.0, 14.0, 50]
23132_0312	[118.0, 52.0, 16.0, 50]
01133_2013	[85.0, 38.0, 6.0, 41]
00013_1320	[70.0, 29.0, 9.0, 32]
30320_2103	[111.0, 50.0, 11.0, 50]
22302_0312	[109.0, 49.0, 10.0, 50]
32231_1302	[103.0, 47.0, 6.0, 50]
01103_0321	[87.0, 38.0, 8.0, 41]
30032_2301	[87.0, 39.0, 7.0, 41]
31131_3120	[98.0, 44.0, 4.0, 50]
20001_1230	[103.0, 48.0, 14.0, 41]
32102_0213	[117.0, 51.0, 16.0, 50]
31020_1203	[94.0, 41.0, 12.0, 41]
01130_0123	[89.0, 37.0, 11.0, 41]
23132_0321	[119.0, 52.0, 17.0, 50]
00213_0321	[91.0, 38.0, 12.0, 41]
02101_3201	[90.0, 41.0, 8.0, 41]
00102_2130	[87.0, 38.0, 8.0, 41]
22302_2013	[107.0, 43.0, 14.0, 50]
31220_2013	[119.0, 53.0, 16.0, 50]
03333_3120	[96.0, 47.0, 8.0, 41]
31223_0132	[113.0, 50.0, 13.0, 50]
33013_3102	[94.0, 42.0, 11.0, 41]
00321_1320	[89.0, 38.0, 10.0, 41]
32311_0123	[109.0, 49.0, 10.0, 50]
31302_1230	[113.0, 51.0, 12.0, 50]
13220_2103	[113.0, 50.0, 13.0, 50]
30313_2103	[110.0, 48.0, 12.0, 50]
10100_2103	[119.0, 55.0, 14.0, 50]
10132_1032	[111.0, 51.0, 10.0, 50]
00031_0231	[70.0, 31.0, 7.0, 32]
01220_3201	[97.0, 42.0, 14.0, 41]
30222_3102	[108.0, 50.0, 8.0, 50]
22133_2310	[103.0, 45.0, 8.0, 50]
11221_2013	[103.0, 46.0, 7.0, 50]
22223_0312	[109.0, 53.0, 6.0, 50]
13221_0123	[115.0, 49.0, 16.0, 50]
20301_0213	[113.0, 52.0, 11.0, 50]
13233_3201	[113.0, 52.0, 11.0, 50]
23112_3201	[113.0, 52.0, 11.0, 50]
22311_3102	[103.0, 47.0, 6.0, 50]
10131_0213	[106.0, 48.0, 8.0, 50]
23223_0123	[107.0, 50.0, 7.0, 50]
00110_1302	[89.0, 34.0, 14.0, 41]
00021_1032	[70.0, 29.0, 9.0, 32]
01333_0213	[88.0, 39.0, 8.0, 41]
32210_2310	[107.0, 47.0, 10.0, 50]
33002_2130	[86.0, 38.0, 7.0, 41]
32133_0231	[107.0, 49.0, 8.0, 50]
00313_0132	[84.0, 35.0, 8.0, 41]
22331_1302	[103.0, 46.0, 7.0, 50]
03203_1320	[89.0, 41.0, 7.0, 41]
30033_2031	[87.0, 40.0, 6.0, 41]
33103_1023	[113.0, 49.0, 14.0, 50]
31012_2130	[100.0, 46.0, 13.0, 41]
03131_0321	[90.0, 37.0, 12.0, 41]
13233_1023	[113.0, 52.0, 11.0, 50]
